Team Number,Country,State,City,Postal Code,State Code,fips
2996,USA,Colorado,Colorado Springs,80904,CO,c08041
2998,USA,Virginia,Richmond,23230,VA,"c51087,c51760"
3003,USA,New York,Canandaigua,14424,NY,"c36069,c36123"
3004,USA,New York,Bronx,10463,NY,"c36005,c36061"
3005,USA,Texas,Dallas,75231,TX,c48113
3006,USA,Utah,Salt Lake City,84103,UT,c49035
3007,USA,Minnesota,Oakdale,55128,MN,"c27123,c27163"
3008,USA,Hawaii,Honolulu,96821,HI,c15003
3009,USA,Nevada,Boulder City,89005,NV,c32003
3010,USA,Ohio,Centerburg,43011,OH,"c39041,c39083,c39089,c39117"
3015,USA,New York,Spencerport,14559,NY,c36055
3017,USA,New York,Fresh Meadows,11365,NY,c36081
3018,USA,Minnesota,Saint Peter,56082,MN,"c27079,c27103"
3019,USA,Arizona,Scottsdale,85253,AZ,c04013
3021,USA,California,Escondido,92025,CA,c06073
3023,USA,Minnesota,Elk River,55330,MN,"c27003,c27053,c27141,c27171"
3024,USA,Oregon,Ashland,97520,OR,c41029
3026,USA,Minnesota,Delano,55328,MN,"c27019,c27053,c27171"
3028,USA,Texas,Hidalgo,78557,TX,c48215
3029,USA,Texas,Pharr,78577,TX,c48215
3035,USA,Texas,Corpus Christi,78404,TX,c48355
3036,USA,Minnesota,Deer River,56636,MN,"c27021,c27061"
3037,USA,Texas,Longview,75605,TX,"c48183,c48203,c48459"
3038,USA,Minnesota,North Branch,55056,MN,"c27025,c27059"
3039,USA,Louisiana,Destrehan,70047,LA,c22089
3042,USA,Minnesota,Apple Valley,55124,MN,c27037
3043,USA,Texas,El Paso,79912,TX,c48141
3044,USA,New York,Ballston Spa,12020,NY,c36091
3045,USA,California,San Mateo,94403,CA,c06081
3049,USA,Washington,Bremerton,98337,WA,c53035
3054,USA,Minnesota,Grand Marais,55604,MN,c27031
3055,USA,Minnesota,Austin,55912,MN,"c27047,c27099"
3058,USA,Minnesota,Annandale,55302,MN,c27171
3061,USA,Illinois,Naperville,60563,IL,c17043
3062,USA,Pennsylvania,Natrona Heights,15065,PA,"c42003,c42019"
3067,USA,Illinois,Geneva,60134,IL,c17089
3070,USA,Washington,Seattle,98133,WA,c53033
3072,USA,Virginia,Wytheville,24382,VA,c51197
3081,USA,Minnesota,Bloomington,55420,MN,c27053
3082,USA,Minnesota,Minnetonka,55345,MN,c27053
3090,USA,Minnesota,Winona,55987,MN,c27169
3091,USA,Georgia,Atlanta,30312,GA,c13121
3096,USA,Michigan,Detroit,48224,MI,c26163
3098,USA,Michigan,Waterford,48329,MI,c26125
3100,USA,Minnesota,Mendota Heights,55118,MN,"c27037,c27123"
3102,USA,Minnesota,Nevis,56467,MN,c27057
3103,USA,Texas,Houston,77024,TX,c48201
3110,USA,Illinois,Chicago,60660,IL,c17031
3122,USA,Minnesota,New Ulm,56073,MN,"c27013,c27015,c27103"
3128,USA,California,San Diego,92130,CA,c06073
3130,USA,Minnesota,Woodbury,55129,MN,c27163
3131,USA,Oregon,Gladstone,97027,OR,c41005
3133,USA,Arizona,Scottsdale,85257,AZ,c04013
3134,USA,Minnesota,Cass Lake,56633,MN,"c27007,c27021,c27057"
3136,USA,Virginia,Ashland,23005,VA,c51085
3137,USA,New York,Bohemia,11716,NY,c36103
3138,USA,Ohio,Dayton,45414,OH,c39113
3139,USA,Alabama,Oxford,36203,AL,"c01015,c01121"
3140,USA,Tennessee,Knoxville,37934,TN,c47093
3142,USA,New Jersey,Newton,07860,NJ,"c34037,c34041"
3145,USA,Idaho,Coeur D Alene,83814,ID,c16055
3146,USA,Connecticut,Granby,06035,CT,c09003
3147,USA,Indiana,Munster,46321,IN,c18089
3151,USA,New Jersey,Sewell,08080,NJ,"c34007,c34015"
3152,USA,Oklahoma,Idabel,74745,OK,c40089
3157,USA,New York,Rochester,14622,NY,c36055
3160,USA,Oklahoma,Grove,74344,OK,"c40041,c40115"
3163,USA,Oklahoma,Henryetta,74437,OK,"c40091,c40111"
3164,USA,Florida,Tampa,33614,FL,c12057
3171,USA,New York,Westhampton Beach,11978,NY,c36103
3172,USA,Kansas,Salina,67401,KS,"c20143,c20169"
3173,USA,New York,Rochester,14618,NY,c36055
3175,USA,Michigan,Grosse Pointe Woods,48236,MI,"c26099,c26163"
3176,USA,Indiana,Brownsburg,46112,IN,"c18011,c18063"
3179,USA,Oklahoma,Adair,74330,OK,"c40035,c40097"
3180,USA,Indiana,Trafalgar,46181,IN,"c18013,c18081"
3181,USA,New York,Pittsford,14534,NY,"c36055,c36069"
3182,USA,Connecticut,West Hartford,06107,CT,c09003
3184,USA,Minnesota,Burnsville,55337,MN,"c27037,c27139"
3187,USA,Arizona,Phoenix,85018,AZ,c04013
3189,USA,California,Placerville,95667,CA,c06017
3192,USA,Oregon,Portland,97224,OR,c41067
3193,USA,Ohio,Austintown,44515,OH,c39099
3196,USA,North Carolina,Mooresville,28115,NC,"c37097,c37159"
3197,USA,Wisconsin,Cedarburg,53012,WI,"c55089,c55131"
3200,USA,Colorado,Centennial,80015,CO,c08005
3201,USA,Ohio,Hamilton,45013,OH,"c39017,c39061"
3202,USA,Minnesota,St. Paul,55106,MN,c27123
3204,USA,New York,Jamaica Estates,11432,NY,c36081
3205,USA,Massachusetts,Concord,01742,MA,c25017
3206,USA,Minnesota,Woodbury ,55125,MN,"c27123,c27163"
3212,USA,Minnesota,Granite Falls,56241,MN,"c27023,c27129,c27173"
3215,USA,North Carolina,Greensboro,27408,NC,c37081
3216,USA,Montana,Missoula,59801,MT,c30063
3218,USA,Washington,Bonney Lake,98391,WA,c53053
3219,USA,Washington,Auburn,98002,WA,c53033
3220,USA,Washington,Spangle,99031,WA,c53063
3223,USA,Washington,Silverdale,98383,WA,c53035
3225,USA,Utah,West Valley City,84120,UT,c49035
3229,USA,North Carolina,Holly Springs,27540,NC,"c37037,c37085,c37183"
3230,USA,Utah,Salt Lake City,84101,UT,c49035
3234,USA,Michigan,Lowell,49331,MI,"c26067,c26081"
3236,USA,Massachusetts,Franklin,02038,MA,c25021
3237,USA,Washington,Spanaway,98387,WA,c53053
3238,USA,Washington,Anacortes,98221,WA,"c53055,c53057"
3239,USA,Utah,Layton,84041,UT,c49011
3240,USA,Texas,San Antonio,78227,TX,c48029
3242,USA,Florida,Ocala,34480,FL,c12083
3243,USA,Utah,Salt Lake City,84121,UT,c49035
3244,USA,Minnesota,Saint Cloud,56303,MN,"c27009,c27145"
3245,USA,Utah,Sandy,84093,UT,c49035
3247,USA,Oklahoma,Shawnee,74801,OK,c40125
3250,USA,California,Sacramento,95831,CA,c06067
3255,USA,California,Escondido,92025,CA,c06073
3256,USA,California,San Jose,95111,CA,c06085
3257,USA,California,Roseville,95661,CA,"c06061,c06067"
3258,USA,Virginia,Martinsville,24112,VA,"c51067,c51089,c51690"
3260,USA,Pennsylvania,Pittsburgh,15212,PA,c42003
3266,USA,Ohio,Eaton,45320,OH,c39135
3267,USA,Minnesota,Silver Bay,55614,MN,c27075
3268,USA,Washington,Kenmore,98028,WA,"c53033,c53061"
3274,USA,Virginia,Harrisonburg,22801,VA,"c51165,c51660"
3275,USA,Minnesota,Cass Lake,56633,MN,"c27007,c27021,c27057"
3276,USA,Minnesota,New London,56273,MN,c27067
3277,USA,Minnesota,Thief River Falls,56701,MN,"c27089,c27113"
3278,USA,Minnesota,Detroit Lakes,56501,MN,"c27005,c27111"
3282,USA,Texas,Dallas,75243,TX,c48113
3284,USA,Missouri,Camdenton,65020,MO,"c29029,c29105"
3288,USA,Wyoming,Big Piney,83113,WY,c56035
3289,USA,Utah,Draper,84020,UT,"c49035,c49049"
3291,USA,Minnesota,Brooklyn Park,55443,MN,c27053
3292,USA,Minnesota,Benson,56215,MN,"c27023,c27121,c27151"
3293,USA,Minnesota,Fergus Falls,56537,MN,"c27051,c27111"
3294,USA,Minnesota,Pine River,56474,MN,"c27021,c27035"
3295,USA,California,Mentone,92359,CA,c06071
3297,USA,Minnesota,Perham,56573,MN,c27111
3298,USA,Minnesota,Pipestone,56164,MN,"c27081,c27117,c27133"
3299,USA,Minnesota,Chaska,55318,MN,c27019
3300,USA,Minnesota,Ortonville,56278,MN,"c27011,c27073"
3302,USA,Michigan,Clawson,48017,MI,c26125
3303,USA,California,Fresno,93711,CA,c06019
3309,USA,California,Anaheim,92801,CA,c06059
3310,USA,Texas,Heath,75032,TX,"c48257,c48397"
3313,USA,Minnesota,Alexandria,56308,MN,"c27041,c27121"
3314,USA,New Jersey,Clifton,07013,NJ,c34031
3319,USA,Alabama,Huntsville,35802,AL,c01089
3322,USA,Michigan,Ann Arbor,48103,MI,c26161
3323,USA,New Hampshire,Litchfield,03052,NH,c33011
3324,USA,Ohio,Columbus,43210,OH,c39049
3328,USA,California,North Hollywood,91601,CA,c06037
3329,USA,Georgia,Kingsland,31548,GA,c13039
3330,USA,Missouri,Saint Charles,63301,MO,c29183
3335,USA,Texas,Cypress,77433,TX,c48201
3336,USA,North Carolina,Swansboro,28584,NC,"c37031,c37133"
3337,USA,Louisiana,Baton Rouge,70817,LA,c22033
3340,USA,New Jersey,Union City,07087,NJ,c34017
3341,USA,California,San Diego,92129,CA,c06073
3344,USA,Georgia,Fayetteville,30215,GA,"c13063,c13113"
3345,USA,Texas,San Antonio,78212,TX,c48029
3352,USA,Illinois,Belvidere,61008,IL,"c17007,c17201"
3355,USA,Texas,Arlington,76011,TX,c48439
3357,USA,Michigan,Grand Rapids,49546,MI,c26081
3359,USA,Virginia,Portsmouth,23703,VA,"c51550,c51740"
3361,USA,Virginia,Fishersville,22939,VA,c51015
3366,USA,Texas,Roscoe,79545,TX,"c48151,c48335,c48353"
3370,USA,Texas,Irving,75038,TX,c48113
3373,USA,Virginia,Warrenton,20186,VA,"c51047,c51061"
3374,USA,Wyoming,Jackson,83001,WY,c56039
3381,USA,Wisconsin,Valders,54245,WI,c55071
3389,USA,Maryland,Salisbury,21804,MD,"c24045,c24047"
3393,USA,Washington,Puyallup ,98371,WA,c53053
3397,USA,Missouri,Saint Louis,63130,MO,"c29189,c29510"
3405,USA,Utah,Salem,84653,UT,c49049
3407,USA,Minnesota,Arden Hills,55112,MN,"c27003,c27123"
3408,USA,California,Los Angeles,90006,CA,c06037
3410,USA,Florida,Miami,33173,FL,c12086
3414,USA,Michigan,Farmington,48336,MI,c26125
3418,USA,Wisconsin,Sheboygan Falls,53085,WI,c55117
3419,USA,New York,New York,10128,NY,c36061
3451,USA,Maine,Sanford,04073,ME,c23031
3452,USA,Michigan,Berrien Springs,49103,MI,c26021
3454,USA,Minnesota,Saint Paul,55115,MN,c27163
3455,USA,Virginia,Alexandria,22312,VA,"c51059,c51510"
3457,USA,Oklahoma,Lawton,73501,OK,c40031
3458,USA,Michigan,Holland,49423,MI,"c26005,c26139"
3459,USA,North Carolina,Cary,27518,NC,c37183
3461,USA,Connecticut,Bristol,06010,CT,"c09003,c09005"
3464,USA,Connecticut,Simsbury,06070,CT,c09003
3465,USA,Oklahoma,Mustang,73064,OK,c40017
3467,USA,New Hampshire,Windham,03087,NH,c33015
3468,USA,Louisiana,West Monroe,71291,LA,c22073
3473,USA,California,Diamond Bar,91765,CA,c06037
3476,USA,California,Irvine,92618,CA,c06059
3481,USA,Texas,San Antonio,78249,TX,c48029
3482,USA,California,Campbell,95008,CA,c06085
3484,USA,Ohio,Marysville,43040,OH,"c39041,c39159"
3487,USA,Indiana,Plainfield,46168,IN,c18063
3488,USA,Illinois,Orland Park,60462,IL,c17031
3489,USA,South Carolina,North Charleston,29418,SC,"c45019,c45035"
3490,USA,South Carolina,Summerville,29486,SC,c45015
3491,USA,California,Holtville,92250,CA,c06025
3492,USA,West Virginia,Winfield,25213,WV,"c54039,c54079"
3494,USA,Indiana,Bloomington,47401,IN,"c18013,c18105"
3495,USA,California,Fresno,93706,CA,c06019
3501,USA,California,Sunnyvale,94087,CA,c06085
3504,USA,Pennsylvania,Pittsburgh,15213,PA,c42003
3506,USA,North Carolina,Charlotte,28208,NC,c37119
3507,USA,Oklahoma,Tulsa,74133,OK,c40143
3512,USA,California,Orcutt,93455,CA,c06083
3515,USA,New Jersey,Iselin,08830,NJ,c34023
3525,USA,Connecticut,Waterbury,06708,CT,"c09005,c09009"
3534,USA,Michigan,Davison,48423,MI,"c26049,c26087"
3535,USA,Michigan,Lapeer County,48412,MI,c26087
3536,USA,Michigan,Hartland,48353,MI,c26093
3537,USA,Michigan,Indian River,49749,MI,c26031
3538,USA,Michigan,Auburn Hills,48326,MI,c26125
3539,USA,Michigan,Romeo,48065,MI,c26099
3542,USA,Michigan,Temperance,48182,MI,c26115
3545,USA,Texas,Jbsa Lackland,78236,TX,c48029
3546,USA,Michigan,Grand Haven,49417,MI,c26139
3547,USA,Michigan,Monroe,48161,MI,c26115
3555,USA,Connecticut,Storrs Mansfield,06268,CT,c09013
3556,USA,Florida,Lake City,32025,FL,c12023
3559,USA,Indiana,Jasper,47546,IN,c18037
3561,USA,Texas,San Antonio,78253,TX,"c48029,c48325"
3562,USA,Idaho,Pocatello,83201,ID,c16005
3566,USA,Massachusetts,Southborough,01772,MA,c25027
3568,USA,Michigan,Linden,48451,MI,"c26049,c26093"
3570,USA,Michigan,Alma,48801,MI,"c26057,c26073"
3572,USA,Michigan,Norton Shores,49441,MI,c26121
3574,USA,Washington,Seattle,98148,WA,c53033
3577,USA,Arizona,Scottsdale,85260,AZ,c04013
3581,USA,Georgia,Lagrange,30240,GA,"c13149,c13285"
3588,USA,Washington,Renton,98058,WA,c53033
3591,USA,Ohio,Westerville,43081,OH,"c39041,c39049"
3593,USA,Oklahoma,Tulsa,74136,OK,c40143
3596,USA,Wisconsin,South Milwaukee,53172,WI,c55079
3597,USA,Maine,Kittery,03904,ME,c23031
3598,USA,California,Sacramento,95831,CA,c06067
3602,USA,Michigan,Escanaba,49829,MI,c26041
3603,USA,Michigan,Reed City ,49677,MI,"c26085,c26123,c26133"
3604,USA,Michigan,Brownstown,48134,MI,"c26115,c26163"
3606,USA,Louisiana,Baton Rouge,70806,LA,c22033
3609,USA,Maine,Portland,04101,ME,c23005
3610,USA,Minnesota,Minneapolis,55401,MN,c27053
3612,USA,Arkansas,Springdale,72764,AR,"c05007,c05143"
3616,USA,Louisiana,Lafayette,70508,LA,c22055
3617,USA,Michigan,Marquette,49855,MI,c26103
3618,USA,Michigan,Petoskey,49770,MI,"c26029,c26031,c26047"
3619,USA,Michigan,Detroit,48207,MI,c26163
3620,USA,Michigan,Saint Joseph,49085,MI,c26021
3623,USA,Massachusetts,Leominster,01453,MA,c25027
3624,USA,New York,Huntington Station,11746,NY,c36103
3627,USA,Florida,Sarasota,34233,FL,c12115
3630,USA,Minnesota,Minneapolis,55422,MN,c27053
3632,USA,Michigan,Detroit,48201,MI,c26163
3633,USA,Minnesota,Albert Lea,56007,MN,c27047
3634,USA,Connecticut,Bridgeport,06610,CT,c09001
3635,USA,Georgia,Warner Robins,31088,GA,c13153
3636,USA,Oregon,Portland,97212,OR,c41051
3637,USA,New Jersey,Flemington,08822,NJ,"c34019,c34035"
3641,USA,Michigan,South Lyon,48178,MI,"c26093,c26125,c26161"
3647,USA,California,San Diego,92130,CA,c06073
3648,USA,Colorado,Denver,80237,CO,"c08005,c08031"
3650,USA,Maryland,La Plata,20646,MD,c24017
3651,USA,South Carolina,Travelers Rest,29690,SC,c45045
3653,USA,Florida,Hollywood,33029,FL,c12011
3654,USA,Connecticut,Middletown,06457,CT,c09007
3655,USA,Michigan,Mason,48854,MI,c26065
3656,USA,Michigan,Dexter,48130,MI,c26161
3658,USA,Michigan,Battle Creek,49014,MI,"c26025,c26045"
3661,USA,North Carolina,Wadesboro,28170,NC,c37007
3663,USA,Washington,Bothell,98011,WA,"c53033,c53061"
3667,USA,Michigan,Port Huron,48060,MI,c26147
3668,USA,Michigan,Whitmore Lake,48189,MI,"c26093,c26161"
3669,USA,California,Ripon,95366,CA,c06077
3673,USA,Oregon,Seaside,97138,OR,c41007
3674,USA,Washington,Battle Ground,98604,WA,c53011
3676,USA,Texas,Arlington,76016,TX,c48439
3679,USA,Texas,San Marcos,78666,TX,"c48055,c48091,c48187,c48209"
3680,USA,North Carolina,Statesville,28677,NC,c37097
3681,USA,Washington,Seattle,98125,WA,c53033
3684,USA,Washington,Seattle,98108,WA,c53033
3688,USA,Michigan,Suttons Bay,49682,MI,c26089
3691,USA,Minnesota,Northfield,55057,MN,"c27037,c27049,c27131"
3692,USA,Wisconsin,Janesville,53548,WI,c55105
3693,USA,Washington,Spokane,99207,WA,c53063
3695,USA,Illinois,Yorkville,60560,IL,c17093
3704,USA,California,National City,91950,CA,c06073
3707,USA,Michigan,Brighton,48116,MI,c26093
3711,USA,Washington,Trout Lake,98650,WA,c53039
3712,USA,Oregon,Union,97883,OR,"c41001,c41061"
3714,USA,Maryland,Springdale,20774,MD,c24033
3719,USA,Connecticut,New London ,06320,CT,c09011
3721,USA,Hawaii,Pearl CIty,96782,HI,c15003
3723,USA,Minnesota,Spring Valley,55975,MN,"c27045,c27099"
3728,USA,Texas,Houston,77099,TX,"c48157,c48201"
3729,USA,Colorado,Aurora,80016,CO,"c08005,c08035"
3734,USA,Illinois,Lake Forest,60045,IL,c17097
3735,USA,Texas,Spring,77388,TX,c48201
3737,USA,North Carolina,Goldsboro,27533,NC,c37191
3740,USA,Minnesota,Sauk Rapids,56379,MN,"c27009,c27141"
3743,USA,Texas,Salado,76571,TX,"c48027,c48491"
3745,USA,Minnesota,Saint Paul,55106,MN,c27123
3748,USA,Maryland,Ellicott City,21042,MD,c24027
3749,USA,California,San Diego,92127,CA,c06073
3750,USA,Minnesota,Badger,56714,MN,c27135
3751,USA,Minnesota,Red Wing,55066,MN,c27049
3753,USA,Louisiana,Baton Rouge,70816,LA,c22033
3754,USA,Minnesota,Bemidji,56601,MN,"c27007,c27021,c27057"
3755,USA,Minnesota,Litchfield,55355,MN,"c27085,c27093"
3759,USA,California,INGLEWOOD,90301,CA,c06037
3760,USA,New York,Bronx,10467,NY,c36005
3767,USA,Michigan,Traverse City,49685,MI,c26055
3770,USA,Michigan,Midland,48640,MI,c26111
3773,USA,Michigan,Tecumseh,49286,MI,c26091
3777,USA,Ohio,Lima,45801,OH,"c39003,c39011"
3786,USA,Washington,Kent,98031,WA,c53033
3792,USA,Missouri,Columbia,65201,MO,"c29019,c29027"
3793,USA,Maryland,Frederick,21703,MD,c24021
3796,USA,North Carolina,Windsor,27983,NC,c37015
3799,USA,New York,Elmira,14904,NY,c36015
3800,USA,Hawaii,Kailua,96734,HI,c15003
3802,USA,Texas,Carrollton,75007,TX,"c48085,c48113,c48121"
3807,USA,Colorado,Aurora,80012,CO,"c08005,c08031"
3812,USA,Washington,Longview,98632,WA,"c53015,c53069"
3814,USA,Kentucky,Florence,41091,KY,c21015
3815,USA,Georgia,Cumming,30028,GA,"c13057,c13085,c13117"
3821,USA,Kentucky,Belfry,41514,KY,"c21159,c21195"
3822,USA,North Carolina,Siler City,27344,NC,"c37001,c37037,c37151"
3824,USA,Tennessee,Knoxville,37932,TN,c47093
3826,USA,Washington,Sequim,98382,WA,"c53009,c53031"
3834,USA,Texas,Port Lavaca,77979,TX,"c48057,c48239,c48469"
3838,USA,New York,Rochester,14605,NY,c36055
3839,USA,Minnesota,Wadena,56482,MN,"c27111,c27153,c27159"
3843,USA,Kentucky,Murray,42071,KY,"c21035,c21083"
3844,USA,Kentucky,Corbin,40701,KY,"c21121,c21125,c21235"
3847,USA,Texas,Houston,77036,TX,c48201
3848,USA,Minnesota,Kenyon,55946,MN,"c27039,c27049,c27131,c27147"
3853,USA,Arizona,Phoenix,85044,AZ,c04013
3859,USA,California,Elk Grove,95757,CA,c06067
3863,USA,California,Newbury Park,91320,CA,c06111
3865,USA,Indiana,South Bend,46613,IN,c18141
3871,USA,Minnesota,Worthington,56187,MN,"c27063,c27105"
3875,USA,Michigan,Kentwood,49508,MI,c26081
3876,USA,Washington,Mabton,98935,WA,"c53039,c53077"
3878,USA,Hawaii,Kealakekua ,96750,HI,c15001
3880,USA,Hawaii,Kailua Kona,96740,HI,c15001
3881,USA,Hawaii,Kailua Kona,96740,HI,c15001
3882,USA,Hawaii,Lahaina,96761,HI,c15009
3883,USA,Minnesota,Cottage Grove,55016,MN,c27163
3889,USA,Arizona,Yuma,85365,AZ,c04027
3925,USA,California,Ventura,93001,CA,c06111
3926,USA,Minnesota,Saint Paul,55109,MN,"c27037,c27123,c27163"
3928,USA,Iowa,Ames,50011,IA,c19169
3929,USA,Pennsylvania,Philadelphia,19130,PA,c42101
3930,USA,Maine,Jay,04239,ME,"c23001,c23007,c23017"
3931,USA,Oklahoma,Chickasha,73018,OK,c40051
3932,USA,Florida,Boca Raton,33434,FL,c12099
3936,USA,Indiana,Michigan City,46360,IN,"c18091,c18127"
3937,USA,Arkansas,Searcy,72143,AR,"c05023,c05145"
3939,USA,Virginia,Buchanan,24066,VA,"c51023,c51163"
3940,USA,Indiana,Kokomo,46901,IN,"c18017,c18067,c18103"
3941,USA,Maryland,Aberdeen Proving Ground,21005,MD,c24025
3944,USA,Arizona,Tempe,85282,AZ,c04013
3946,USA,Louisiana,Slidell,70458,LA,c22103
3947,USA,Indiana,Knightstown,46148,IN,"c18059,c18065,c18139"
3950,USA,New York,Glen Head,11545,NY,c36059
3951,USA,New York,Honeoye,14466,NY,"c36051,c36069"
3952,USA,California,Fullerton,92831,CA,c06059
3953,USA,California,Eastvale,92880,CA,"c06065,c06071"
3954,USA,Pennsylvania,Emlenton,16373,PA,"c42019,c42031,c42121"
3957,USA,Pennsylvania,New Bethlehem,16242,PA,"c42005,c42031"
3958,USA,Massachusetts,Boston,02125,MA,c25025
3959,USA,Alabama,Somerville,35670,AL,"c01043,c01103"
3965,USA,California,Santee,92071,CA,c06073
3966,USA,Tennessee,Knoxville,37902,TN,c47093
3970,USA,California,Fresno,93726,CA,c06019
3974,USA,Pennsylvania,Wyncote,19095,PA,"c42091,c42101"
3976,USA,South Carolina,Hopkins,29061,SC,c45079
3984,USA,Tennessee,Johnson City,37604,TN,"c47019,c47179"
3991,USA,Louisiana,Baton Rouge,70816,LA,c22033
3993,USA,California,Newhall,91321,CA,c06037
3997,USA,Texas,San Antonio,78278,TX,c48029
3998,USA,Georgia,Statesboro,30458,GA,c13031
4003,USA,Michigan,Allendale,49401,MI,c26139
4004,USA,Michigan,Muskegon,49442,MI,c26121
4005,USA,Oklahoma,Fort Gibson,74434,OK,"c40021,c40101,c40145"
4006,USA,New York,Central Islip,11722,NY,c36103
4008,USA,Indiana,Petersburg,47567,IN,c18125
4009,USA,Minnesota,Duluth,55807,MN,c27137
4011,USA,Wisconsin,La Crosse,54601,WI,c55063
4012,USA,New York,Staten Island,10312,NY,c36085
4013,USA,Florida,Orlando,32804,FL,c12095
4014,USA,California,San Marcos,92078,CA,c06073
4019,USA,California,Studio City,91604,CA,c06037
4020,USA,Tennessee,Kingsport,37664,TN,c47163
4021,USA,Wisconsin,Onalaska,54650-3142,WI,c55063
4024,USA,Florida,Winter Park,32792,FL,"c12095,c12117"
4026,USA,Georgia,Decatur,30030,GA,c13089
4027,USA,Pennsylvania,State College,16803,PA,c42027
4028,USA,Ohio,Cincinnati,45249,OH,"c39017,c39061,c39165"
4034,USA,New Hampshire,Pelham,03076,NH,c33011
4035,USA,New Jersey,Orange,07050,NJ,c34013
4041,USA,Maine,Gardiner,04345,ME,"c23011,c23023"
4043,USA,Oregon,McMinnville,97128,OR,c41071
4048,USA,Massachusetts,Westborough,01581,MA,c25027
4049,USA,Pennsylvania,Saxonburg,16056,PA,c42019
4050,USA,Pennsylvania,Chambersburg,17202,PA,c42055
4051,USA,Oregon,Portland,97267,OR,c41005
4054,USA,Wisconsin,La Crosse,54601,WI,c55063
4055,USA,Connecticut,Winchester,06098,CT,c09005
4056,USA,California,Colton,92324,CA,"c06065,c06071"
4057,USA,Oregon,Klamath Falls,97601,OR,c41035
4060,USA,Washington,Chehalis,98532,WA,c53041
4061,USA,Washington,Pullman,99163,WA,c53075
4063,USA,Texas,Del Rio,78840,TX,"c48137,c48465"
4064,USA,Florida,Ocala,34470,FL,c12083
4065,USA,Florida,Minneola,34715,FL,c12069
4068,USA,Colorado,Monument,80132,CO,c08041
4073,USA,South Carolina,Myrtle Beach,29579,SC,c45051
4074,USA,South Carolina,Murrells Inlet,29576,SC,"c45043,c45051"
4075,USA,South Carolina,Conway,29526,SC,c45051
4079,USA,California,Cypress,90630,CA,"c06037,c06059"
4080,USA,Georgia,Tucker,30084,GA,"c13089,c13135"
4083,USA,South Carolina,Dorchester,29437,SC,c45035
4085,USA,Ohio,Reynoldsburg,43068,OH,"c39045,c39049,c39089"
4087,USA,Louisiana,New Orleans,70122,LA,c22071
4089,USA,Washington,Duvall,98019,WA,"c53033,c53061"
4093,USA,New York,Orleans County,14411,NY,c36073
4096,USA,Illinois,Champaign,61822,IL,c17019
4097,USA,Massachusetts,Northampton,01060,MA,c25015
4099,USA,Maryland,Poolesville,20837,MD,c24031
4103,USA,Indiana,Avon,46123,IN,c18063
4104,USA,Washington,Cheney,99004,WA,"c53063,c53075"
4107,USA,Mississippi,Gulfport,39503,MS,c28047
4110,USA,Oregon,Brookings,97415,OR,c41015
4111,USA,Arizona,Mesa,85212,AZ,"c04013,c04021"
4112,USA,Georgia,Cumming ,30041,GA,c13117
4114,USA,California,Hemet,92543,CA,c06065
4118,USA,Florida,Gainesville,32601,FL,c12001
4119,USA,Ohio,Avon,44011,OH,c39093
4121,USA,Ohio,North Canton,44720,OH,"c39151,c39153"
4122,USA,New York,Ossining,10562,NY,c36119
4123,USA,California,Bellflower,90706,CA,c06037
4125,USA,Oregon,Umatilla,97882,OR,"c41049,c41059"
4127,USA,Oregon,Vernonia,97064,OR,"c41009,c41067"
4130,USA,Michigan,Richmond,48062,MI,c26099
4131,USA,Washington,Renton,98059,WA,c53033
4135,USA,California,Modesto,95355,CA,c06099
4139,USA,California,San Diego,92131,CA,c06073
4141,USA,California,Santa Ana,92707,CA,c06059
4143,USA,Illinois,Metamora,61548,IL,"c17179,c17203"
4145,USA,Ohio,Columbus,43235,OH,"c39041,c39049"
4146,USA,Arizona,Scottsdale,85250,AZ,c04013
4150,USA,Pennsylvania,Murrysville,15668,PA,c42129
4151,USA,Massachusetts,Weymouth,02190,MA,c25021
4153,USA,New Mexico,Los Alamos,87544,NM,"c35028,c35043"
4156,USA,Illinois,Springfield,62704,IL,c17167
4159,USA,California,San Francisco,94132,CA,c06075
4160,USA,California,San Diego,92109,CA,c06073
4161,USA,California,Yucaipa,92399,CA,"c06065,c06071"
4166,USA,Minnesota,Mora,55051,MN,"c27065,c27115"
4169,USA,Massachusetts,Sudbury,01776,MA,c25017
4171,USA,California,Seaside,93955,CA,c06053
4173,USA,Washington,Mount Vernon,98273,WA,c53057
4174,USA,Minnesota,Hector,55342,MN,"c27093,c27129"
4175,USA,Idaho,Driggs,83422,ID,"c16065,c16081"
4176,USA,Massachusetts,North Easton,02356,MA,"c25005,c25021"
4179,USA,Florida,Cantonment,32533,FL,c12033
4180,USA,Washington,Seattle,98115,WA,c53033
4181,USA,Minnesota,Blackduck,56630,MN,"c27007,c27061"
4182,USA,Minnesota,Minneota,56264,MN,"c27081,c27083,c27173"
4183,USA,Arizona,Tucson,85716,AZ,c04019
4186,USA,California,Alameda,94501,CA,c06001
4187,USA,Illinois,Mount Vernon,62864,IL,c17081
4188,USA,Georgia,Columbus,31906,GA,c13215
4189,USA,Georgia,Jefferson,30549,GA,c13157
4192,USA,Texas,Flower Mound,75022,TX,"c48121,c48439"
4193,USA,Georgia,Austell,30106,GA,"c13067,c13097"
4195,USA,Georgia,Rome,30161,GA,"c13015,c13115"
4198,USA,Minnesota,Waconia,55387,MN,"c27019,c27053"
